"","product_category","star_rating","word.stem","frequency"
"2959","Camera",2,"canari",98
"2960","Camera",2,"candid",48
"2961","Camera",2,"cannon",746
"2962","Camera",2,"canon",14982
"2963","Camera",2,"cap",2237
"2964","Camera",2,"capabl",1490
"2965","Camera",2,"capac",747
"2966","Camera",2,"captur",1868
"2967","Camera",2,"car",1357
"2968","Camera",2,"carabin",13
"2969","Camera",2,"carbon",137
"2970","Camera",2,"card",7732
"2971","Camera",2,"care",2930
"2972","Camera",2,"carl",9
"2973","Camera",2,"carri",3329
"2974","Camera",2,"cartridg",9
"2975","Camera",2,"case",258
"2976","Camera",2,"cash",167
"2977","Camera",2,"casio",457
"2978","Camera",2,"cassett",29
"2979","Camera",2,"cast",341
"2980","Camera",2,"casual",190
"2981","Camera",2,"cat",257
"2982","Camera",2,"catch",577
"2983","Camera",2,"categori",85
"2984","Camera",2,"caught",252
"2985","Camera",2,"caus",1149
"2986","Camera",2,"caution",27
"2987","Camera",2,"caveat",66
"2988","Camera",2,"ccd",243
"2989","Camera",2,"cd",568
"2990","Camera",2,"cds",6
"2991","Camera",2,"ceil",194
"2992","Camera",2,"ceiva",72
"2993","Camera",2,"celestron",453
"2994","Camera",2,"cell",1045
"2995","Camera",2,"cellphon",11
"2996","Camera",2,"cent",30
"2997","Camera",2,"center",1782
"2998","Camera",2,"cf",152
"2999","Camera",2,"chain",17
"3000","Camera",2,"challeng",324
"3001","Camera",2,"chanc",1194
"3002","Camera",2,"chang",3971
"3003","Camera",2,"channel",588
"3004","Camera",2,"charg",10879
"3005","Camera",2,"charger",5914
"3006","Camera",2,"charm",87
"3007","Camera",2,"cheap",7658
"3008","Camera",2,"cheaper",1508
"3009","Camera",2,"cheapest",203
"3010","Camera",2,"cheapli",974
"3011","Camera",2,"check",2476
"3012","Camera",2,"chest",247
"3013","Camera",2,"child",391
"3014","Camera",2,"children",394
"3015","Camera",2,"china",782
"3016","Camera",2,"chines",559
"3017","Camera",2,"chip",461
"3018","Camera",2,"choic",1098
"3019","Camera",2,"choos",728
"3020","Camera",2,"chose",453
"3021","Camera",2,"christma",1278
"3022","Camera",2,"chromat",139
"3023","Camera",2,"chrome",159
"3024","Camera",2,"circl",285
"3025","Camera",2,"circuit",86
"3026","Camera",2,"circular",248
"3027","Camera",2,"circumst",57
"3028","Camera",2,"citi",148
"3029","Camera",2,"claim",1299
"3030","Camera",2,"clamp",991
"3031","Camera",2,"clariti",523
"3032","Camera",2,"class",547
"3033","Camera",2,"classic",97
"3034","Camera",2,"clean",2267
"3035","Camera",2,"cleaner",218
"3036","Camera",2,"clearer",167
"3037","Camera",2,"click",1330
"3038","Camera",2,"client",280
"3039","Camera",2,"clip",1839
"3040","Camera",2,"clock",387
"3041","Camera",2,"close",5067
"3042","Camera",2,"closer",493
"3043","Camera",2,"closeup",69
"3044","Camera",2,"closur",124
"3045","Camera",2,"cloth",825
"3046","Camera",2,"cloud",492
"3047","Camera",2,"cloudi",11
"3048","Camera",2,"club",2
"3049","Camera",2,"clunki",130
"3050","Camera",2,"cm",89
"3051","Camera",2,"cmos",128
"3052","Camera",2,"coat",602
"3053","Camera",2,"cobi",44
"3054","Camera",2,"code",241
"3055","Camera",2,"codec",71
"3056","Camera",2,"cold",421
"3057","Camera",2,"collaps",356
"3058","Camera",2,"collar",151
"3059","Camera",2,"collect",291
"3060","Camera",2,"colleg",38
"3061","Camera",2,"collim",13
"3062","Camera",2,"color",5602
"3063","Camera",2,"colour",33
"3064","Camera",2,"column",156
"3065","Camera",2,"combin",596
"3066","Camera",2,"combo",194
"3067","Camera",2,"come",1002
"3068","Camera",2,"comfort",1011
"3069","Camera",2,"command",171
"3070","Camera",2,"comment",944
"3071","Camera",2,"common",744
"3072","Camera",2,"communic",450
"3073","Camera",2,"compact",1811
"3074","Camera",2,"compactflash",21
"3075","Camera",2,"compani",3020
"3076","Camera",2,"compar",3219
"3077","Camera",2,"comparison",737
"3078","Camera",2,"compart",1365
"3079","Camera",2,"compat",1456
"3080","Camera",2,"compens",374
"3081","Camera",2,"compet",157
"3082","Camera",2,"competit",192
"3083","Camera",2,"competitor",161
"3084","Camera",2,"complain",666
"3085","Camera",2,"complaint",995
"3086","Camera",2,"complet",3795
"3087","Camera",2,"complex",162
"3088","Camera",2,"complic",480
"3089","Camera",2,"compliment",43
"3090","Camera",2,"compon",429
"3091","Camera",2,"compos",87
"3092","Camera",2,"composit",115
"3093","Camera",2,"compress",452
"3094","Camera",2,"compromis",202
"3095","Camera",2,"comput",4765
"3096","Camera",2,"con",1816
"3097","Camera",2,"concept",672
"3098","Camera",2,"concern",817
"3099","Camera",2,"concert",200
"3100","Camera",2,"conclus",460
"3101","Camera",2,"condit",2023
"3102","Camera",2,"confid",349
"3103","Camera",2,"configur",1003
"3104","Camera",2,"confirm",445
"3105","Camera",2,"confus",684
"3106","Camera",2,"connect",6681
"3107","Camera",2,"connector",936
"3108","Camera",2,"conserv",3
"3109","Camera",2,"consid",337
"3110","Camera",2,"consider",364
"3111","Camera",2,"consist",887
"3112","Camera",2,"constant",1535
"3113","Camera",2,"construct",1487
"3114","Camera",2,"consum",870
"3115","Camera",2,"consumpt",9
"3116","Camera",2,"contact",3276
"3117","Camera",2,"contain",145
"3118","Camera",2,"content",246
"3119","Camera",2,"continu",1623
"3120","Camera",2,"contour",267
"3121","Camera",2,"contrast",744
"3122","Camera",2,"control",4565
"3123","Camera",2,"conveni",746
"3124","Camera",2,"convent",9
"3125","Camera",2,"convers",288
"3126","Camera",2,"convert",788
"3127","Camera",2,"convinc",173
"3128","Camera",2,"cool",1429
"3129","Camera",2,"coolpix",791
"3130","Camera",2,"copi",1265
"3131","Camera",2,"copter",63
"3132","Camera",2,"cord",1927
"3133","Camera",2,"corner",1020
"3134","Camera",2,"correct",2874
"3135","Camera",2,"cost",4328
"3136","Camera",2,"costco",40
"3137","Camera",2,"count",446
"3138","Camera",2,"counter",141
"3139","Camera",2,"countri",212
"3140","Camera",2,"coupl",3126
"3141","Camera",2,"cover",3881
"3142","Camera",2,"coverag",143
"3143","Camera",2,"cowboy",176
"3144","Camera",2,"cpl",68
"3145","Camera",2,"cr",6
"3146","Camera",2,"crack",812
"3147","Camera",2,"cradl",10
"3148","Camera",2,"crap",656
"3149","Camera",2,"crappi",346
"3150","Camera",2,"crash",660
"3151","Camera",2,"crazi",468
"3152","Camera",2,"creat",1203
"3153","Camera",2,"creativ",225
"3154","Camera",2,"credit",491
"3155","Camera",2,"creep",27
"3156","Camera",2,"crisp",572
"3157","Camera",2,"criteria",6
"3158","Camera",2,"critic",360
"3159","Camera",2,"crop",648
"3160","Camera",2,"cross",354
"3161","Camera",2,"crowd",69
"3162","Camera",2,"cruis",132
"3163","Camera",2,"crystal",165
"3164","Camera",2,"cs",16
"3165","Camera",2,"cube",64
"3166","Camera",2,"cumbersom",414
"3167","Camera",2,"cup",374
"3168","Camera",2,"current",632
"3169","Camera",2,"curv",234
"3170","Camera",2,"cushion",149
"3171","Camera",2,"custom",4267
"3172","Camera",2,"customiz",3
"3173","Camera",2,"cut",1590
"3174","Camera",2,"cute",447
"3175","Camera",2,"cutout",13
"3176","Camera",2,"cx",39
"3177","Camera",2,"cyber",83
"3178","Camera",2,"cybershot",287
"3179","Camera",2,"cycl",479
"3180","Camera",2,"d",35
"3181","Camera",2,"da",9
"3182","Camera",2,"dad",135
"3183","Camera",2,"daili",273
"3184","Camera",2,"damag",1790
"3185","Camera",2,"dark",2302
"3186","Camera",2,"darker",260
"3187","Camera",2,"darn",181
"3188","Camera",2,"dash",112
"3189","Camera",2,"data",548
"3190","Camera",2,"date",1129
"3191","Camera",2,"daughter",927
"3192","Camera",2,"day",10633
"3193","Camera",2,"daylight",792
"3194","Camera",2,"daytim",339
"3195","Camera",2,"dc",288
"3196","Camera",2,"dcr",61
"3197","Camera",2,"de",298
"3198","Camera",2,"dead",1554
"3199","Camera",2,"deal",2861
"3200","Camera",2,"dealer",57
"3201","Camera",2,"debat",40
"3202","Camera",2,"decemb",93
"3203","Camera",2,"decent",3366
"3204","Camera",2,"decid",3114
"3205","Camera",2,"decis",346
"3206","Camera",2,"decreas",6
"3207","Camera",2,"dedic",274
"3208","Camera",2,"deep",363
"3209","Camera",2,"def",151
"3210","Camera",2,"default",651
"3211","Camera",2,"defect",2661
"3212","Camera",2,"defin",160
"3213","Camera",2,"definit",417
"3214","Camera",2,"degrad",172
"3215","Camera",2,"degre",970
"3216","Camera",2,"delay",883
"3217","Camera",2,"delet",678
"3218","Camera",2,"delic",28
"3219","Camera",2,"delight",62
"3220","Camera",2,"deliv",765
"3221","Camera",2,"deliveri",430
"3222","Camera",2,"dell",6
"3223","Camera",2,"demand",65
"3224","Camera",2,"depart",210
"3225","Camera",2,"depend",776
"3226","Camera",2,"depress",18
"3227","Camera",2,"depth",488
"3228","Camera",2,"describ",250
"3229","Camera",2,"descript",2242
"3230","Camera",2,"deserv",146
"3231","Camera",2,"design",5366
"3232","Camera",2,"desir",581
"3233","Camera",2,"desk",282
"3234","Camera",2,"desktop",222
"3235","Camera",2,"destroy",130
"3236","Camera",2,"detach",304
"3237","Camera",2,"detail",1647
"3238","Camera",2,"detect",1684
"3239","Camera",2,"detector",132
"3240","Camera",2,"determin",390
"3241","Camera",2,"develop",793
"3242","Camera",2,"devic",4832
"3243","Camera",2,"dial",684
"3244","Camera",2,"diamet",310
"3245","Camera",2,"didnt",529
"3246","Camera",2,"die",1891
"3247","Camera",2,"differ",1627
"3248","Camera",2,"difficult",3624
"3249","Camera",2,"difficulti",368
"3250","Camera",2,"diffus",819
"3251","Camera",2,"dig",85
"3252","Camera",2,"digi",7
"3253","Camera",2,"digicam",72
"3254","Camera",2,"digit",5675
"3255","Camera",2,"dim",461
"3256","Camera",2,"dimag",31
"3257","Camera",2,"dimens",383
"3258","Camera",2,"direct",3136
"3259","Camera",2,"dirt",340
"3260","Camera",2,"dirti",305
"3261","Camera",2,"disabl",363
"3262","Camera",2,"disadvantag",15
"3263","Camera",2,"disapoint",28
"3264","Camera",2,"disappear",23
"3265","Camera",2,"disappoint",8913
"3266","Camera",2,"disc",347
"3267","Camera",2,"discharg",188
"3268","Camera",2,"disconnect",542
"3269","Camera",2,"discontinu",63
"3270","Camera",2,"discount",195
"3271","Camera",2,"discov",811
"3272","Camera",2,"discuss",51
"3273","Camera",2,"dish",63
"3274","Camera",2,"disk",432
"3275","Camera",2,"dislik",128
"3276","Camera",2,"disney",43
"3277","Camera",2,"display",3030
"3278","Camera",2,"dispos",269
"3279","Camera",2,"dissapoint",245
"3280","Camera",2,"distanc",1178
"3281","Camera",2,"distant",33
"3282","Camera",2,"distort",951
"3283","Camera",2,"distract",24
"3284","Camera",2,"distribut",19
"3285","Camera",2,"dive",590
"3286","Camera",2,"divid",337
"3287","Camera",2,"dji",298
"3288","Camera",2,"dlink",162
"3289","Camera",2,"dmc",500
"3290","Camera",2,"dock",286
"3291","Camera",2,"document",671
"3292","Camera",2,"doesn’t",10
"3293","Camera",2,"doesnt",545
"3294","Camera",2,"dof",30
"3295","Camera",2,"dog",438
"3296","Camera",2,"dolica",14
"3297","Camera",2,"dollar",1286
"3298","Camera",2,"dolli",34
"3299","Camera",2,"dome",223
"3300","Camera",2,"don’t",63
"3301","Camera",2,"dont",1185
"3302","Camera",2,"door",1959
"3303","Camera",2,"dot",288
"3304","Camera",2,"doubl",702
"3305","Camera",2,"doubt",658
"3306","Camera",2,"download",2184
"3307","Camera",2,"downsid",189
"3308","Camera",2,"dozen",391
"3309","Camera",2,"dp",61
"3310","Camera",2,"drag",266
"3311","Camera",2,"drain",699
"3312","Camera",2,"dramat",15
"3313","Camera",2,"draw",275
"3314","Camera",2,"drawback",256
"3315","Camera",2,"dread",24
"3316","Camera",2,"dream",70
"3317","Camera",2,"dri",534
"3318","Camera",2,"drill",186
"3319","Camera",2,"drive",1742
"3320","Camera",2,"driver",515
"3321","Camera",2,"driveway",139
"3322","Camera",2,"drone",340
"3323","Camera",2,"drop",2846
"3324","Camera",2,"dropcam",814
"3325","Camera",2,"ds",228
"3326","Camera",2,"dsc",686
"3327","Camera",2,"dslr",2160
"3328","Camera",2,"dslrs",202
"3329","Camera",2,"dual",228
"3330","Camera",2,"due",2445
"3331","Camera",2,"dummi",5
"3332","Camera",2,"duo",29
"3333","Camera",2,"durabl",956
"3334","Camera",2,"duracel",10
"3335","Camera",2,"dust",1121
"3336","Camera",2,"duti",348
"3337","Camera",2,"dv",178
"3338","Camera",2,"dvd",774
"3339","Camera",2,"dvds",37
"3340","Camera",2,"dvr",1407
"3341","Camera",2,"dx",357
"3342","Camera",2,"dynam",165
"3343","Camera",2,"e.g",266
"3344","Camera",2,"earlier",397
"3345","Camera",2,"eas",616
"3346","Camera",2,"easi",6584
"3347","Camera",2,"easier",1012
"3348","Camera",2,"easiest",36
"3349","Camera",2,"easili",3306
"3350","Camera",2,"easyshar",209
"3351","Camera",2,"eat",377
"3352","Camera",2,"ebay",458
"3353","Camera",2,"ed",45
"3354","Camera",2,"edg",1520
"3355","Camera",2,"edit",1700
"3356","Camera",2,"editor",24
"3357","Camera",2,"ef",450
"3358","Camera",2,"effect",1705
"3359","Camera",2,"effici",128
"3360","Camera",2,"effort",592
"3361","Camera",2,"eject",23
"3362","Camera",2,"el",280
"3363","Camera",2,"elan",7
"3364","Camera",2,"elast",169
"3365","Camera",2,"electr",482
"3366","Camera",2,"electron",1046
"3367","Camera",2,"element",425
"3368","Camera",2,"elimin",274
"3369","Camera",2,"elph",467
"3370","Camera",2,"elura",55
"3371","Camera",2,"em",93
"3372","Camera",2,"email",2746
"3373","Camera",2,"emerg",28
"3374","Camera",2,"empti",255
"3375","Camera",2,"en",263
"3376","Camera",2,"enabl",391
"3377","Camera",2,"encount",242
"3378","Camera",2,"energ",31
"3379","Camera",2,"engag",54
"3380","Camera",2,"engin",624
"3381","Camera",2,"english",550
"3382","Camera",2,"enhanc",148
"3383","Camera",2,"enjoy",636
"3384","Camera",2,"enlarg",103
"3385","Camera",2,"ensur",212
"3386","Camera",2,"enter",447
"3387","Camera",2,"enthusiast",132
"3388","Camera",2,"entir",1081
"3389","Camera",2,"entri",283
"3390","Camera",2,"environ",430
"3391","Camera",2,"eo",524
"3392","Camera",2,"epson",8
"3393","Camera",2,"equal",322
"3394","Camera",2,"equip",1505
"3395","Camera",2,"equival",368
"3396","Camera",2,"eras",25
"3397","Camera",2,"ergonom",296
"3398","Camera",2,"error",2186
"3399","Camera",2,"es",105
"3400","Camera",2,"essenti",515
"3401","Camera",2,"estim",234
"3402","Camera",2,"ethernet",332
"3403","Camera",2,"etx",13
"3404","Camera",2,"europ",171
"3405","Camera",2,"european",7
"3406","Camera",2,"ev",2
"3407","Camera",2,"evalu",63
"3408","Camera",2,"even",166
"3409","Camera",2,"event",1094
"3410","Camera",2,"eventu",919
"3411","Camera",2,"everyday",213
"3412","Camera",2,"everytim",55
"3413","Camera",2,"evf",118
"3414","Camera",2,"evid",135
"3415","Camera",2,"exact",651
"3416","Camera",2,"exceed",165
"3417","Camera",2,"excel",1798
"3418","Camera",2,"excelent",3
"3419","Camera",2,"except",386
"3420","Camera",2,"excess",218
"3421","Camera",2,"exchang",824
"3422","Camera",2,"excit",1351
"3423","Camera",2,"exclus",6
"3424","Camera",2,"exii",7
"3425","Camera",2,"exilim",58
"3426","Camera",2,"exist",745
"3427","Camera",2,"expand",197
"3428","Camera",2,"expect",8431
"3429","Camera",2,"expens",3448
"3430","Camera",2,"experi",2805
"3431","Camera",2,"experienc",606
"3432","Camera",2,"expert",220
"3433","Camera",2,"expir",381
"3434","Camera",2,"explain",714
"3435","Camera",2,"explor",300
"3436","Camera",2,"export",17
"3437","Camera",2,"expos",676
"3438","Camera",2,"exposur",1348
"3439","Camera",2,"express",50
"3440","Camera",2,"exr",29
"3441","Camera",2,"extend",1957
"3442","Camera",2,"extens",982
"3443","Camera",2,"exterior",191
"3444","Camera",2,"extern",1003
"3445","Camera",2,"extra",3709
"3446","Camera",2,"extrem",2634
"3447","Camera",2,"eye",2087
"3448","Camera",2,"eyecup",51
"3449","Camera",2,"eyeglass",4
"3450","Camera",2,"eyepiec",739
"3451","Camera",2,"fabric",519
"3452","Camera",2,"fabul",71
"3453","Camera",2,"face",240
"3454","Camera",2,"facebook",248
"3455","Camera",2,"factor",468
"3456","Camera",2,"factori",718
"3457","Camera",2,"fade",31
"3458","Camera",2,"fail",2688
"3459","Camera",2,"failur",600
"3460","Camera",2,"fair",2225
"3461","Camera",2,"fake",339
"3462","Camera",2,"fall",2787
"3463","Camera",2,"fals",499
"3464","Camera",2,"famili",1014
"3465","Camera",2,"familiar",218
"3466","Camera",2,"fan",647
"3467","Camera",2,"fanci",176
"3468","Camera",2,"fantast",575
"3469","Camera",2,"fashion",197
"3470","Camera",2,"fast",2200
"3471","Camera",2,"fasten",222
"3472","Camera",2,"faster",661
"3473","Camera",2,"fastest",1
"3474","Camera",2,"father",77
"3475","Camera",2,"fault",853
"3476","Camera",2,"faulti",333
"3477","Camera",2,"favor",379
"3478","Camera",2,"favorit",227
"3479","Camera",2,"fd",6
"3480","Camera",2,"fe",32
"3481","Camera",2,"fear",244
"3482","Camera",2,"featur",7193
"3483","Camera",2,"fee",412
"3484","Camera",2,"feed",497
"3485","Camera",2,"feedback",336
"3486","Camera",2,"feel",5341
"3487","Camera",2,"feet",2298
"3488","Camera",2,"fell",1424
"3489","Camera",2,"femal",78
"3490","Camera",2,"fenc",18
"3491","Camera",2,"fh",83
"3492","Camera",2,"fi",543
"3493","Camera",2,"fiber",204
"3494","Camera",2,"fiddl",312
"3495","Camera",2,"field",1315
"3496","Camera",2,"figur",3253
"3497","Camera",2,"file",2864
"3498","Camera",2,"fill",760
"3499","Camera",2,"film",3129
"3500","Camera",2,"filter",6089
"3501","Camera",2,"final",3127
"3502","Camera",2,"find",513
"3503","Camera",2,"finder",603
"3504","Camera",2,"fine",7098
"3505","Camera",2,"finepix",206
"3506","Camera",2,"finger",1055
"3507","Camera",2,"fingerprint",118
"3508","Camera",2,"finish",705
"3509","Camera",2,"fire",1008
"3510","Camera",2,"firewir",123
"3511","Camera",2,"firework",22
"3512","Camera",2,"firm",324
"3513","Camera",2,"firmwar",1984
"3514","Camera",2,"fish",408
"3515","Camera",2,"fishey",311
"3516","Camera",2,"fit",12003
"3517","Camera",2,"fiw",163
"3518","Camera",2,"fix",4364
"3519","Camera",2,"fl",10
"3520","Camera",2,"flap",536
"3521","Camera",2,"flare",312
"3522","Camera",2,"flash",12227
"3523","Camera",2,"flashlight",187
"3524","Camera",2,"flat",830
"3525","Camera",2,"flaw",1342
"3526","Camera",2,"flawless",238
"3527","Camera",2,"flew",37
"3528","Camera",2,"flex",165
"3529","Camera",2,"flexibl",421
"3530","Camera",2,"fli",722
"3531","Camera",2,"flicker",26
"3532","Camera",2,"flickr",59
"3533","Camera",2,"flight",270
"3534","Camera",2,"flimsi",1866
"3535","Camera",2,"flip",1794
"3536","Camera",2,"flir",42
"3537","Camera",2,"float",369
"3538","Camera",2,"floati",24
"3539","Camera",2,"floor",512
"3540","Camera",2,"floppi",22
"3541","Camera",2,"flower",210
"3542","Camera",2,"fluid",292
"3543","Camera",2,"foam",472
"3544","Camera",2,"focal",709
"3545","Camera",2,"focus",11731
"3546","Camera",2,"focuss",9
"3547","Camera",2,"fog",308
"3548","Camera",2,"fold",658
"3549","Camera",2,"folder",380
"3550","Camera",2,"folk",369
"3551","Camera",2,"follow",574
"3552","Camera",2,"fool",339
"3553","Camera",2,"foot",542
"3554","Camera",2,"footag",738
"3555","Camera",2,"footbal",27
"3556","Camera",2,"forc",1128
"3557","Camera",2,"forev",545
"3558","Camera",2,"forget",1041
"3559","Camera",2,"forgot",181
"3560","Camera",2,"form",666
"3561","Camera",2,"format",1487
"3562","Camera",2,"fortun",466
"3563","Camera",2,"forum",460
"3564","Camera",2,"forward",1061
"3565","Camera",2,"foscam",1385
"3566","Camera",2,"foto",11
"3567","Camera",2,"fotodiox",279
"3568","Camera",2,"found",5589
"3569","Camera",2,"fps",563
"3570","Camera",2,"fpv",25
"3571","Camera",2,"fraction",130
"3572","Camera",2,"fragil",483
"3573","Camera",2,"frame",6562
"3574","Camera",2,"frank",199
"3575","Camera",2,"free",1670
"3576","Camera",2,"freedom",5
"3577","Camera",2,"freez",763
"3578","Camera",2,"frequent",599
"3579","Camera",2,"fresh",317
"3580","Camera",2,"friction",101
"3581","Camera",2,"friday",22
"3582","Camera",2,"friend",2248
"3583","Camera",2,"fring",75
"3584","Camera",2,"front",2676
"3585","Camera",2,"frustrat",2148
"3586","Camera",2,"fs",47
"3587","Camera",2,"ft",702
"3588","Camera",2,"ftp",52
"3589","Camera",2,"fuji",1353
"3590","Camera",2,"fujifilm",483
"3591","Camera",2,"fulfil",50
"3592","Camera",2,"fun",1048
"3593","Camera",2,"function",5072
"3594","Camera",2,"funni",128
"3595","Camera",2,"fuss",1
"3596","Camera",2,"futur",716
"3597","Camera",2,"fuzzi",728
"3598","Camera",2,"fx",155
"3599","Camera",2,"fz",537
"3600","Camera",2,"gadget",300
"3601","Camera",2,"gain",196
"3602","Camera",2,"galaxi",172
"3603","Camera",2,"game",412
"3604","Camera",2,"gap",253
"3605","Camera",2,"garag",200
"3606","Camera",2,"garbag",376
"3607","Camera",2,"gateway",9
"3608","Camera",2,"gather",90
"3609","Camera",2,"gb",1063
"3610","Camera",2,"ge",9
"3611","Camera",2,"gear",1269
"3612","Camera",2,"gel",153
"3613","Camera",2,"gem",31
"3614","Camera",2,"generat",458
"3615","Camera",2,"generic",437
"3616","Camera",2,"gentl",210
"3617","Camera",2,"genuin",368
"3618","Camera",2,"gf",154
"3619","Camera",2,"gh",185
"3620","Camera",2,"ghost",94
"3621","Camera",2,"gift",1492
"3622","Camera",2,"gig",187
"3623","Camera",2,"gimbal",202
"3624","Camera",2,"girl",103
"3625","Camera",2,"girlfriend",28
"3626","Camera",2,"gitzo",47
"3627","Camera",2,"give",1173
"3628","Camera",2,"gl",11
"3629","Camera",2,"glad",558
"3630","Camera",2,"glare",485
"3631","Camera",2,"glass",1984
"3632","Camera",2,"glitch",39
"3633","Camera",2,"glove",162
"3634","Camera",2,"glow",17
"3635","Camera",2,"glu",30
"3636","Camera",2,"glue",595
"3637","Camera",2,"god",52
"3638","Camera",2,"goja",37
"3639","Camera",2,"gold",126
"3640","Camera",2,"gonna",230
"3641","Camera",2,"googl",576
"3642","Camera",2,"gopro",2265
"3643","Camera",2,"gorgeous",49
"3644","Camera",2,"gorillapod",75
"3645","Camera",2,"gp",115
"3646","Camera",2,"gps",799
"3647","Camera",2,"gr",11
"3648","Camera",2,"grab",393
"3649","Camera",2,"grade",270
"3650","Camera",2,"graduat",113
"3651","Camera",2,"grain",167
"3652","Camera",2,"graini",1788
"3653","Camera",2,"grand",139
"3654","Camera",2,"granddaught",27
"3655","Camera",2,"grandson",65
"3656","Camera",2,"grant",210
"3657","Camera",2,"graphic",5
"3658","Camera",2,"gray",288
"3659","Camera",2,"greas",5
"3660","Camera",2,"great",224
"3661","Camera",2,"green",1337
"3662","Camera",2,"grey",269
"3663","Camera",2,"grid",119
"3664","Camera",2,"grip",3276
"3665","Camera",2,"gripe",206
"3666","Camera",2,"ground",690
"3667","Camera",2,"grow",81
"3668","Camera",2,"gs",36
"3669","Camera",2,"gt",6
"3670","Camera",2,"guarante",245
"3671","Camera",2,"guard",145
"3672","Camera",2,"guess",3375
"3673","Camera",2,"guid",469
"3674","Camera",2,"gun",102
"3675","Camera",2,"guy",787
"3676","Camera",2,"gx",117
"3677","Camera",2,"hair",231
"3678","Camera",2,"half",3118
"3679","Camera",2,"halfway",7
"3680","Camera",2,"hand",4081
"3681","Camera",2,"handheld",192
"3682","Camera",2,"handi",530
"3683","Camera",2,"handl",2408
"3684","Camera",2,"handlebar",32
"3685","Camera",2,"handycam",62
"3686","Camera",2,"hang",805
"3687","Camera",2,"happen",2366
"3688","Camera",2,"happi",3069
"3689","Camera",2,"happier",213
"3690","Camera",2,"har",175
"3691","Camera",2,"hard",5833
"3692","Camera",2,"harder",260
"3693","Camera",2,"hardwar",896
"3694","Camera",2,"harsh",138
"3695","Camera",2,"hassl",938
"3696","Camera",2,"hate",769
"3697","Camera",2,"haul",7
"3698","Camera",2,"havent",10
"3699","Camera",2,"hawaii",164
"3700","Camera",2,"haze",20
"3701","Camera",2,"hc",66
"3702","Camera",2,"hd",2766
"3703","Camera",2,"hdd",20
"3704","Camera",2,"hdmi",438
"3705","Camera",2,"hdr",230
"3706","Camera",2,"hdtv",73
"3707","Camera",2,"hdv",16
"3708","Camera",2,"head",3645
"3709","Camera",2,"headphon",5
"3710","Camera",2,"hear",1088
"3711","Camera",2,"heard",684
"3712","Camera",2,"heart",3
"3713","Camera",2,"heat",362
"3714","Camera",2,"heavi",2092
"3715","Camera",2,"heavier",372
"3716","Camera",2,"heck",196
"3717","Camera",2,"height",446
"3718","Camera",2,"held",941
"3719","Camera",2,"helmet",306
"3720","Camera",2,"help",1722
"3721","Camera",2,"hero",637
"3722","Camera",2,"hesit",211
"3723","Camera",2,"hey",226
"3724","Camera",2,"hf",186
"3725","Camera",2,"hg",20
"3726","Camera",2,"hidden",211
"3727","Camera",2,"hide",120
"3728","Camera",2,"high",680
"3729","Camera",2,"highlight",202
"3730","Camera",2,"hike",465
"3731","Camera",2,"hing",192
"3732","Camera",2,"hint",9
"3733","Camera",2,"hip",45
"3734","Camera",2,"histogram",5
"3735","Camera",2,"hit",1309
"3736","Camera",2,"hobbi",124
"3737","Camera",2,"hobbyist",46
"3738","Camera",2,"hold",8416
"3739","Camera",2,"holder",761
"3740","Camera",2,"hole",1227
"3741","Camera",2,"holiday",189
"3742","Camera",2,"holster",140
"3743","Camera",2,"home",2812
"3744","Camera",2,"homework",3
"3745","Camera",2,"honest",912
"3746","Camera",2,"hood",2821
"3747","Camera",2,"hook",978
"3748","Camera",2,"hope",4740
"3749","Camera",2,"horizont",507
"3750","Camera",2,"horribl",1913
"3751","Camera",2,"hot",1270
"3752","Camera",2,"hotel",6
"3753","Camera",2,"hotsho",221
"3754","Camera",2,"hour",4706
"3755","Camera",2,"hous",2483
"3756","Camera",2,"hoya",283
"3757","Camera",2,"hp",303
"3758","Camera",2,"hq",11
"3759","Camera",2,"hrs",116
"3760","Camera",2,"hs",378
"3761","Camera",2,"hsm",4
"3762","Camera",2,"http",280
"3763","Camera",2,"https",60
"3764","Camera",2,"hub",36
"3765","Camera",2,"huge",1400
"3766","Camera",2,"humid",16
"3767","Camera",2,"hundr",585
"3768","Camera",2,"hunt",310
"3769","Camera",2,"hurri",3
"3770","Camera",2,"hurt",142
"3771","Camera",2,"husband",541
"3772","Camera",2,"hv",44
"3773","Camera",2,"hxv",115
"3774","Camera",2,"i.e",448
"3775","Camera",2,"i’m",52
"3776","Camera",2,"i’v",7
"3777","Camera",2,"ia",29
"3778","Camera",2,"icon",336
"3779","Camera",2,"id",93
"3780","Camera",2,"idea",2348
"3781","Camera",2,"ideal",402
"3782","Camera",2,"ident",392
"3783","Camera",2,"identifi",206
"3784","Camera",2,"idiot",8
"3785","Camera",2,"ieee",14
"3786","Camera",2,"ignor",71
"3787","Camera",2,"ii",716
"3788","Camera",2,"iii",230
"3789","Camera",2,"illumin",355
"3790","Camera",2,"im",530
"3791","Camera",2,"imag",13173
"3792","Camera",2,"imagin",720
"3793","Camera",2,"immedi",1268
"3794","Camera",2,"imovi",94
"3795","Camera",2,"impact",269
"3796","Camera",2,"import",420
"3797","Camera",2,"imposs",1805
"3798","Camera",2,"impress",2004
"3799","Camera",2,"improv",1555
"3800","Camera",2,"inadequ",12
"3801","Camera",2,"inch",1728
"3802","Camera",2,"includ",4322
